CO,NO,NO2,NOX,O3,PM10,PM25,PRS,RAINF,RH,SO2,SR,TOUT,WDR,WDV,WSR,CO_imputed,NO_imputed,NO2_imputed,NOX_imputed,O3_imputed,PM10_imputed,PM25_imputed,PRS_imputed,RAINF_imputed,RH_imputed,SO2_imputed,SR_imputed,TOUT_imputed,WDR_imputed,WDV_imputed,WSR_imputed
1.46,9.1,22.9,31.9,61.0,50.0,22.0,699.9,0.0,9.0,5.4,0.531,26.8,91.0,0.0,6.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.76,9.1,36.4,45.5,69.0,61.0,45.0,699.5,0.0,9.0,9.6,0.452,26.48,106.0,0.0,10.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.6,6.3,30.0,36.3,79.0,88.0,45.0,699.4,0.0,12.0,8.1,0.335,26.79,116.0,0.0,10.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.55,6.8,28.3,35.1,73.0,76.0,32.0,699.7,0.0,12.0,7.0,0.178,26.33,127.0,0.0,9.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.98,8.9,47.8,56.7,42.0,71.0,30.0,700.0,0.0,13.0,5.5,0.015,24.55,150.0,0.0,6.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.26,15.7,54.322000000000116,79.6,20.0,72.0,35.0,700.6,0.0,15.0,5.1,0.0,22.81,156.0,0.0,5.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.95,7.7,48.5,56.2,42.0,71.0,32.0,701.1,0.0,21.0,7.2,0.0,21.92,168.0,0.0,6.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.68,5.8,33.5,39.3,47.0,69.0,30.0,701.8,0.0,20.0,6.8,0.0,21.27,162.0,0.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.53,5.3,25.0,30.3,48.0,53.0,27.0,702.3,0.0,30.0,5.8,0.0,20.64,151.0,0.0,5.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.54,6.3,25.2,31.5,45.0,50.0,25.0,702.6,0.0,32.0,5.6,0.0,19.88,150.0,0.0,5.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.5,5.3,21.6,26.9,45.0,39.0,26.0,702.7,0.0,35.0,5.2,0.0,19.08,144.0,0.0,6.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.31,4.6,12.0,16.6,49.0,40.0,22.0,702.6,0.0,41.0,4.9,0.0,18.4,140.0,0.0,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.36,4.7,16.6,21.3,32.0,41.0,27.0,702.8,0.0,47.0,4.8,0.0,17.17,125.0,0.0,12.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.4,4.8,18.8,23.6,22.0,61.0,28.0,702.7,0.0,66.0,4.6,0.0,15.86,136.0,0.0,9.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.42,4.6,16.9,21.5,24.0,131.0,25.0,702.7,0.0,59.0,4.6,0.0,15.16,151.0,0.0,9.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.34,4.5,16.0,20.5,25.0,50.0,22.0,702.8,0.0,58.0,4.8,0.0,13.74,142.0,0.0,9.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.32,4.3,18.8,23.2,20.0,44.0,22.0,703.1,0.0,68.0,5.5,0.0,12.8,132.0,0.0,6.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.39,5.2,24.9,30.1,12.0,50.0,24.0,703.6,0.0,66.0,5.3,0.0,12.28,117.0,0.0,7.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.42,8.3,28.3,36.6,8.0,64.0,25.0,704.1,0.0,64.0,5.3,0.0,11.48,118.0,0.0,6.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.43,11.3,27.6,38.9,8.0,56.0,26.0,704.7,0.0,60.0,5.2,0.024,11.09,116.0,0.0,7.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.52,18.9,27.9,46.8,8.0,50.0,29.0,705.1,0.0,48.0,6.2,0.082,11.36,116.0,0.0,6.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.63,23.7,27.5,51.2,9.0,60.0,31.0,705.2,0.0,52.0,5.8,0.151,11.63,100.0,0.0,6.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.6,24.0,25.2,49.2,14.0,56.0,36.0,704.6,0.0,41.0,6.0,0.342,13.09,77.0,0.0,3.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.51,19.0,21.1,40.1,23.0,60.0,34.0,703.7,0.0,41.0,6.2,0.514,15.04,80.0,0.0,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.66,17.6,26.0,43.5,27.0,61.0,47.0,702.6,0.0,53.0,6.2,0.503,16.11,115.0,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.79,27.2,34.6,61.8,20.0,70.0,58.0,701.9,0.0,54.0,8.3,0.428,15.56,98.0,0.0,8.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.8,24.2,34.4,58.7,19.0,82.0,56.0,701.4,0.0,43.0,8.3,0.297,15.26,111.0,0.0,7.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.88,25.2,38.4,63.6,13.0,74.0,56.0,701.2,0.0,38.0,6.9,0.161,14.57,103.0,0.0,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,27.9,44.5,72.4,6.0,84.0,61.0,701.5,0.0,42.0,6.6,0.016,13.35,112.0,0.0,6.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.09,36.1,42.7,78.8,3.0,91.0,60.0,701.6,0.0,56.0,6.0,0.0,12.46,115.0,0.0,7.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.85,23.5,36.4,59.9,3.0,97.0,50.0,701.9,0.0,79.0,5.3,0.0,11.52,113.0,0.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.95,37.3,33.3,70.6,3.0,75.0,54.0,702.3,0.0,83.0,5.3,0.0,11.26,121.0,0.0,4.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.97,41.6,31.9,73.5,3.0,88.0,61.0,702.2,0.0,83.0,6.1,0.0,10.93,117.0,0.0,4.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.99,44.1,32.2,76.4,3.0,99.0,64.0,702.1,0.0,83.0,6.6,0.0,10.87,111.0,0.0,1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.03,46.9,33.7,80.6,3.0,89.0,68.0,701.8,0.0,84.0008588829952,7.0,0.0,11.03,76.0,0.0,1.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.05,46.4,34.3,80.6,3.0,99.0,66.0,701.4,0.0,73.0,7.2,0.0,11.43,85.0,0.0,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.13,53.4,33.9,87.3,1.1102972178022217,106.0,73.0,701.1,0.0,53.0,6.8,0.0,11.63,93.08239262611633,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1.98,39.0,32.4,71.4,1.834585277056748,116.0,70.0,700.7,0.0,52.0,6.3,0.0,11.67,36.00103560625822,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1.73,30.6,33.3,63.9,4.549070894084405,109.0,84.0,700.3,0.0,61.0,5.1,0.0,11.41,119.07690941908241,0.0,2.4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1.73,32.9,28.8,61.7,3.0,105.0,79.0,700.3,0.0,67.0,4.5,0.0,10.95,55.56412199615556,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.82,30.1,25.9,56.0,3.0,102.0,81.0,700.5,0.0,58.0,4.4,0.0,10.35,85.0,0.0,2.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.96,30.9,23.0,53.9,3.0,99.0,62.0,700.9,0.0,56.57269523533381,4.2,0.0,10.02,152.0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.2,53.0,24.3,77.3,3.0,73.0,62.0,701.2,0.0,70.0,4.4,0.007,10.09,63.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.34,66.8,27.1,93.8,4.0,91.0,70.0,701.9,0.0,53.0,4.7,0.053,10.92,101.0,0.0,1.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.03,31.2,33.4,64.6,9.0,91.0,82.0,702.3,0.0,46.0,8.5,0.172,12.88,93.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.18,30.7,40.7,71.4,15.0,132.0,88.0,702.4,0.0,40.0,6.7666507298642244,0.24,14.72,120.0,0.0,1.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.22,27.0,43.7,70.7,26.0,149.0,88.0,701.9,0.0,28.0,8.056806974532682,0.46,18.45,113.0,0.0,1.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.13,21.2,47.5,68.7,34.0,167.0,88.0,701.0,0.0,24.0,8.563878733458502,0.494,20.86,94.0,0.0,4.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.34,18.1,54.322000000000116,73.1,39.0,144.0,88.0,700.1,0.0,30.0,8.859615746603136,0.349,21.35,115.0,0.0,5.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.31,15.7,54.322000000000116,70.2,42.0,142.0,88.0,699.7,0.0,32.0,8.927725602874386,0.258,21.96,123.0,0.0,5.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.45,11.7,54.322000000000116,71.1,46.0,139.0,88.0,699.6,0.0,48.0,7.564460315970042,0.169,22.23,123.0,0.0,4.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.37,14.7,53.6,68.4,41.0,139.0,88.0,699.9,0.0,50.0,7.846690659239009,0.125,22.06,112.0,0.0,5.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.5,12.7,54.322000000000116,72.9,27.0,121.0,76.0,700.5,0.0,54.0,7.8,0.041,21.48,124.0,0.0,2.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.6333508955580394,49.6,54.322000000000116,126.3,5.0,112.0,88.0,701.2,0.0,59.0,6.3,0.0,20.04,175.0,0.0,1.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.535602772749243,47.63588605730604,54.322000000000116,156.5,5.0,169.0,91.54958573873525,701.7,0.0,54.0,6.8,0.0,18.99,179.32039753796246,0.0,1.9,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.5605382486901904,59.527416798803515,54.322000000000116,163.75445679730197,6.0,175.2495226134617,91.525180731065,702.2,0.0,62.0,6.0,0.0,17.94,182.23462053268636,0.0,1.0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False
2.6602079654761717,58.55903640487868,54.322000000000116,168.1131158334953,6.0,175.09899201438682,88.0,702.6,0.0,51.0,6.1,0.0,16.88,189.38315323267886,0.0,1.6,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False
2.5637817423745286,62.398799484751734,54.322000000000116,149.7,5.0,172.52869511108662,88.0,703.0,0.0,44.0,5.4,0.0,15.91,157.80906231729756,0.0,1.3,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
2.6133234041764295,65.01971554114337,54.322000000000116,148.03689110745893,4.0,167.11599990784697,88.0,702.9,0.0,45.0,5.2,0.0,14.94,160.38403499557023,0.0,1.1,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False
2.493987129341862,70.1296246412145,50.0,141.4,4.0,160.65949375941437,88.0,702.9,0.0,53.0,4.9,0.0,14.66,153.12598171326084,0.0,1.6,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
2.528677514031902,73.0,46.3,119.4,3.0,162.0,88.0,703.1,0.0,68.0,4.7,0.0,14.14,147.63413112456243,0.0,2.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2.66,27.4,41.8,69.1,3.0,149.0,88.0,702.9,0.0,65.0,4.6,0.0,14.34,102.91878004325665,0.0,3.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2.46,38.3,38.3,76.7,3.0,104.0,71.0,702.8,0.0,58.0,5.1,0.0,14.22,143.9903639973851,0.0,1.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2.16,47.7,37.0,84.7,3.150074090970861,96.0,74.0,702.9,0.0,60.0,5.1,0.0,13.15,89.79197582532876,0.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
2.13,29.7,33.0,62.7,1.7445500201968471,102.0,55.0,703.1,0.0,56.0,4.9,0.0,13.17,129.69012522989544,0.0,2.8,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
2.25,57.8,34.0,91.7,2.101993330516553,75.0,50.0,703.5,0.0,46.0,5.5,0.0,12.96,106.43781019015995,0.0,3.2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
2.32,58.7,30.8,89.5,3.144902061247242,88.0,47.0,703.8,0.0,55.0,5.3,0.002,12.66,111.14212318683929,0.0,3.3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
2.3,76.9,36.5,113.3,4.0,96.0,41.0,704.4,0.0,29.0,6.3,0.123,16.18,70.75452187202858,0.0,3.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2.26,53.6,48.0,101.6,10.0,101.0,44.0,705.1,0.0,31.0,8.4,0.278,21.33,84.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.58,20.3,28.2,48.5,19.0,84.0,33.0,705.4,0.0,24.0,8.8,0.413,24.48,110.0,0.0,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.51,16.2,23.1,39.3,27.0,68.0,25.0,705.3,0.0,22.0,8.452082872651463,0.504,25.0,109.0,0.0,5.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.97,11.0,32.7,43.7,55.0,55.0,25.994161023175078,705.2,0.0,34.0,9.619021118077336,0.523,24.38,104.0,0.0,10.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1.65,7.1,21.9,29.1,70.0,108.0,58.0,704.9,0.0,38.0,10.627431534273239,0.505,24.57,117.0,0.0,12.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.5,6.6,15.5,22.1,68.0,86.0,45.0,704.6,0.0,51.0,11.5,0.434,24.61,111.0,0.0,13.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.44,5.9,13.8,19.7,59.0,70.0,40.0,704.7,0.0,53.0,11.3,0.299,24.74,110.0,0.0,13.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.38,5.6,11.9,17.5,43.0,61.0,28.0,705.2,0.0,48.0,9.9,0.157,23.87,108.0,0.0,14.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.44,5.5,13.2,18.7,34.0,55.0,27.0,706.1,0.0,39.0,8.6,0.019,21.88,116.0,0.0,16.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.43,4.6,14.4,19.0,28.0,55.0,24.0,707.1,0.0,57.0,8.0,0.0,20.14,116.0,0.0,16.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.51,4.8,20.2,25.1,20.0,50.0,26.0,708.2,0.0,62.0,10.7,0.0,19.6,114.0,0.0,12.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.43,4.7,15.5,20.2,30.0,52.0,25.0,708.9,0.0,59.0,8.6,0.0,19.25,125.0,0.0,11.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.49,5.1,12.9,18.0,34.0,49.0,26.0,709.7,0.0,60.0,8.3,0.0,18.62,126.0,0.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.32,3.7,10.9,14.6,36.0,50.0,21.0,709.9,0.0,41.0,6.2,0.0,18.02,128.0,0.0,12.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.27,3.3,9.5,12.8,36.0,41.0,19.0,710.2,0.0,48.0,6.8,0.0,17.59,115.0,0.0,16.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.18,3.4,9.5,12.9,30.0,59.0,13.0,710.2,0.0,29.0,5.8,0.0,16.26,120.0,0.0,17.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.18,3.2,7.9,11.1,30.0,67.0,11.0,710.1,0.0,22.0,5.1,0.0,15.5,120.0,0.0,14.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.2,3.0,8.3,11.3,27.0,56.0,11.0,710.5,0.0,30.0,5.3,0.0,14.2,115.0,0.0,14.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.2,3.1,12.1,15.3,22.0,60.0,15.0,710.8,0.0,33.0,10.6,0.0,13.37,105.0,0.0,10.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.21,3.0,12.2,15.2,21.0,79.0,14.0,711.4,0.0,35.0,10.335163566493957,0.0,12.59,104.0,0.0,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.22,3.2,13.1,16.3,19.0,58.0,12.0,711.4,0.0,40.0,11.529111126768244,0.0,11.74,106.0,0.0,11.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.27,4.0,16.3,20.3,16.0,50.0,11.0,711.4,0.0,44.0,13.4,0.0,10.93,111.0,0.0,9.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.33,7.4,21.4,28.8,10.0,38.0,10.0,711.4,0.0,47.0,9.5,0.0,10.23,102.0,0.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.38,10.1,22.4,32.4,8.0,34.0,12.0,711.4,0.0,49.0,10.352289287203696,0.024,10.14,108.0,0.0,6.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.47,12.5,22.5,35.1,9.0,44.0,14.0,711.4,0.0,47.0,11.351880977699707,0.055,10.55,89.0,0.0,3.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.58,21.5,26.1,47.6,7.0,45.0,17.0,711.4,0.0,41.0,10.50849270554916,0.071,11.02,90.0,0.0,4.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.72,29.2,27.1,56.3,7.0,53.0,19.0,711.4,0.0,45.0,13.8,0.1,11.22,99.0,0.0,6.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.78,60.5,21.3,81.9,10.0,66.0,20.0,711.4,0.0,45.0,8.0,0.135,10.82,96.0,0.0,8.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.55,19.8,24.7,44.5,11.0,66.0,19.0,711.4,0.0,44.0,9.8,0.119,11.06,93.0,0.0,7.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.56,20.6,27.9,48.5,8.0,64.0,20.0,711.4,0.0,44.0,11.7,0.069,10.95,98.0,0.0,7.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.56,18.7,27.9,46.7,9.0,62.0,19.0,711.4,0.0,43.0,10.2,0.065,10.93,98.0,0.0,7.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.55,15.8,29.1,45.0,7.0,58.0,19.0,711.4,0.0,40.0,9.4,0.026,10.89,123.0,0.0,8.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.62,13.4,30.1,43.6,6.0,57.0,17.0,711.4,0.0,40.0,7.8,0.006,11.0,115.0,0.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.72,18.4,31.0,49.4,5.0,54.0,16.0,711.4,0.0,41.0,8.7,0.0,11.25,118.0,0.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.49,11.6,30.1,41.7,6.0,56.0,14.0,711.4,0.0,40.0,7.2,0.0,10.72,102.0,0.0,9.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.45,6.7,25.1,31.8,10.0,40.0,12.0,711.4,0.0,37.0,12.3,0.0,10.1,106.0,0.0,8.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.36,5.3,18.5,23.8,17.0,46.0,12.0,711.4,0.0,40.0,10.2,0.0,9.89,114.0,0.0,12.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.29,4.4,14.8,19.2,20.0,38.0,10.0,711.4,0.0,46.0,6.4,0.0,9.91,113.0,0.0,11.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.22,4.5,8.9,13.4,28.0,30.0,10.0,711.4,0.0,51.0,6.4,0.0,10.06,112.0,0.0,8.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.24,3.9,8.2,12.0,30.0,21.0,7.056270068552182,711.4,0.0,53.0,4.7,0.0,9.9,122.0,0.0,9.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.34,3.6,11.6,15.2,26.0,20.0,12.0,711.4,0.0,40.0,7.1,0.0,9.86,125.0,0.0,8.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.39,3.7,12.5,16.1,24.0,33.0,12.0,711.4,0.0,49.0,5.6,0.0,9.88,132.0,0.0,8.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.34,3.7,13.2,16.9,22.0,32.0,9.900272618838269,711.4,0.0,52.0,5.7,0.0,9.88,126.0,0.0,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.38,3.8,11.9,15.7,25.0,32.0,11.93516884556929,711.4,0.0,51.0,5.4,0.0,9.89,122.0,0.0,8.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
